"MatchIndex","Team"
4148,"Pete Dunne & Ridge Holland"
4145,"Becky Lynch & Charlotte Flair"
4145,"Bianca Belair & Sasha Banks"
4143,"Big E & Drew McIntyre"
4143,"Jey Uso & Jimmy Uso"
4135,"Ashton Smith & Oliver Carter"
4135,"Dave Mastiff & Jack Starz, Primate & T-Bone, Trent Seven & Tyler Bate"
4133,"Mark Coffey & Wolfgang"
4133,"Rohan Raja & Teoman"
4125,"Dave Mastiff & Jack Starz"
4125,"Primate & T-Bone"
4121,"Brooks Jensen & Josh Briggs"
4121,"Carmelo Hayes & Trick Williams, James Drake  & Zack Gibson, Nash Carter & Wes Lee"
4118,"Big E & Drew McIntyre"
4118,"Dolph Ziggler & Robert Roode"
4115,"Erik & Ivar"
4115,"Mace   & T-BAR"
4112,"Angelo Dawkins, Kofi Kingston, Montez Ford & Xavier Woods"
4112,"Chad Gable, Dolph Ziggler, Otis & Robert Roode"
4107,"Ashton Smith & Oliver Carter"
4107,"Trent Seven & Tyler Bate"
4105,"Gigi Dolin & Jacy Jayne"
4105,"Io Shirai & Zoey Stark"
4101,"Fabian Aichner & Marcel Barthel"
4101,"Ikemen Jiro & Trey Baxter"
4094,"Angelo Dawkins & Montez Ford"
4094,"Jey Uso & Jimmy Uso"
4092,"AJ Styles, Bobby Lashley & Omos"
4092,"Big E, Kofi Kingston & Xavier Woods"
4084,"Bron Breakker & Tommaso Ciampa"
4084,"Pete Dunne & Ridge Holland"
4080,"Big E, Kofi Kingston & Xavier Woods"
4080,"Jey Uso, Jimmy Uso & Roman Reigns"
4074,"Big E & Finn Balor"
4074,"Jey Uso & Jimmy Uso"
4070,"Joe Coffey & Mark Coffey"
4070,"Lewis Howley & Sam Stoker"
4067,"Gigi Dolin, Jacy Jayne & Mandy Rose"
4067,"Kacy Catanzaro, Kayden Carter & Sarray"
4061,"AJ Styles, Mace  , Omos & T-BAR"
4061,"Kofi Kingston, Mansoor, Mustafa Ali & Xavier Woods"
4060,"Angel Garza & Humberto Carrillo"
4060,"Gran Metalik & Lince Dorado"
4058,"Apollo Crews, Bobby Roode, Dolph Ziggler, Otis & Sami Zayn"
4058,"Big E, Dominik Mysterio, Rey Mysterio, Rick Boogs & Shinsuke Nakamura"
4057,"Angelo Dawkins & Montez Ford"
4057,"Jey Uso & Jimmy Uso"
4054,"Ashton Smith, Oliver Carter & Saxon Huxley"
4054,"Eddie Dennis, Primate & T-Bone"
4053,"Erik & Ivar"
4053,"Gran Metalik & Lince Dorado, Jinder Mahal & Veer, Kofi Kingston & Xavier Woods,Mace   & T-BAR"
4052,"Natalya & Tamina"
4052,"Nikki ASH & Rhea Ripley"
4050,"AJ Styles & Omos"
4050,"Bobby Lashley & MVP, Kofi Kingston & Xavier Woods, Mansoor & Mustafa Ali"
4046,"Angelo Dawkins & Montez Ford"
4046,"Jey Uso & Jimmy Uso"
4041,"Andy Wild & Dan Moloney"
4041,"Dave Mastiff & Jack Starz"
4038,"Bobby Lashley & MVP"
4038,"Randy Orton & Riddle"
4035,"Gran Metalik & Lince Dorado"
4035,"Mansoor & Mustafa Ali"
4032,"Dolph Ziggler & Robert Roode"
4032,"King Nakamura & Rick Boogs"
4027,"Danny Burch & Oney Lorcan"
4027,"Nash Carter & Wes Lee"
4025,"Joe Gacy & Josh Briggs"
4025,"Odyssey Jones & Trey Baxter"
4021,"Io Shirai & Zoey Stark"
4021,"Kacy Catanzaro & Kayden Carter"
4013,"Ashante Adonis, Isaiah Scott & Top Dolla"
4013,"Joaquin Wilde, Raul Mendoza & Santos Escobar"
4010,"Nia Jax & Shayna Baszler"
4010,"Nikki ASH & Rhea Ripley"
4009,"Bobby Lashley & Sheamus"
4009,"Damian Priest & Drew McIntyre"
4008,"Erik & Ivar"
4008,"Gran Metalik & Lince Dorado"
3998,"AJ Styles & Omos"
3998,"Randy Orton & Riddle"
3996,"Dominik Mysterio & Rey Mysterio"
3996,"Jey Uso & Jimmy Uso"
3990,"Lewis Howley & Sam Stoker"
3990,"Trent Seven & Tyler Bate"
3986,"Dexter Lumis & Indi Hartwell"
3986,"Jessi Kamea & Robert Stone"
3982,"Fabian Aichner & Marcel Barthel"
3982,"Nash Carter & Wes Lee"
3978,"Charlotte Flair & Nia Jax"
3978,"Nikki ASH & Rhea Ripley"
3958,"Danny Jones & Josh Morrell"
3958,"Dave Mastiff & Jack Starz"
3951,"Apollo Crews, Dolph Ziggler & Robert Roode"
3951,"Big E, Cesaro & King Nakamura"
3950,"Bianca Belair & Sasha Banks"
3950,"Carmella & Zelina Vega"
3947,"Primate & T-Bone"
3947,"Trent Seven & Tyler Bate"
3941,"AJ Styles & Omos"
3941,"Erik & Ivar"
3934,"Flash Morgan Webster & Mark Andrews"
3934,"Lewis Howley & Sam Stoker"
3931,"Ashante Adonis & Top Dolla"
3931,"Joaquin Wilde & Raul Mendoza"
3924,"Ashante Adonis & Top Dolla"
3924,"Fabian Aichner & Marcel Barthel"
3922,"Oney Lorcan & Pete Dunne"
3922,"Timothy Thatcher & Tommaso Ciampa"
3920,"Bobby Fish & Kushida"
3920,"Roderick Strong & Tyler Rust"
3910,"AJ Styles, John Morrison & Omos"
3910,"Erik, Ivar & Riddle"
3905,"AJ Styles & Omos"
3905,"Erik & Ivar"
3903,"Dominik Mysterio & Rey Mysterio"
3903,"Jey Uso & Jimmy Uso"
3902,"Dominik Mysterio, Edge & Rey Mysterio"
3902,"Jey Uso, Jimmy Uso & Roman Reigns"
3899,"Ashton Smith & Oliver Carter"
3899,"Rohan Raja & Teoman"
3880,"Nash Carter & Wes Lee"
3880,"Timothy Thatcher & Tommaso Ciampa"
3877,"Candice LeRae & Indi Hartwell"
3877,"Io Shirai & Zoey Stark"
3872,"Alexa Bliss, Asuka, Naomi & Nikki ASH"
3872,"Doudrop, Eva Marie, Nia Jax & Shayna Baszler"
3869,"Bobby Lashley & MVP"
3869,"Kofi Kingston & Xavier Woods"
3868,"Apollo Crews & Baron Corbin"
3868,"Big E & King Nakamura"
3863,"Boa & Xia Li"
3863,"Jake Atlas & Mercedes Martinez"
3859,"Dakota Kai & Raquel Gonzalez"
3859,"Ember Moon & Shotzi Blackheart, Io Shirai & Zoey Stark"
3857,"Gran Metalik & Lince Dorado"
3857,"Mace   & T-BAR"
3854,"Charlotte Flair, Natalya & Tamina"
3854,"Dana Brooke, Mandy Rose & Rhea Ripley"
3849,"Bayley & Seth Rollins"
3849,"Bianca Belair & Cesaro"
3844,"Aliyah & Jessi Kamea"
3844,"Io Shirai & Zoey Stark"
3840,"Austin Theory & Johnny Gargano"
3840,"Oney Lorcan & Pete Dunne"
3834,"Alexa Bliss & Nikki Cross"
3834,"Nia Jax & Shayna Baszler"
3823,"Apollo Crews & Commander Azeez"
3823,"Big E & Kevin Owens"
3820,"Dani Luna & Flash Morgan Webster"
3820,"Jinny & Joseph Conners"
3819,"Dakota Kai & Raquel Gonzalez"
3819,"Kacy Catanzaro & Kayden Carter"
3818,"Fabian Aichner & Marcel Barthel"
3818,"Fandango & Tyler Breeze"
3815,"James Drake  & Zack Gibson"
3815,"Timothy Thatcher & Tommaso Ciampa"
3812,"Gran Metalik & Lince Dorado"
3812,"Mace   & T-BAR"
3811,"AJ Styles, Bobby Lashley & Omos"
3811,"Drew McIntyre, Erik & Ivar"
3808,"Kofi Kingston & Xavier Woods"
3808,"Randy Orton & Riddle"
3803,"Aliyah & Jessi Kamea"
3803,"Sarray & Zoey Stark"
3801,"Bronson Reed, Nash Carter & Wes Lee"
3801,"Joaquin Wilde, Raul Mendoza & Santos Escobar"
3800,"Apollo Crews & Sami Zayn"
3800,"Big E & Kevin Owens"
3796,"Andy Wild & Dan Moloney"
3796,"Primate & T-Bone"
3792,"August Grey & Ikemen Jiro"
3792,"James Drake  & Zack Gibson"
3791,"Ari Sterling & Asher Hale"
3791,"Ariya Daivari & Tony Nese"
3789,"Asuka & Nikki Cross"
3789,"Charlotte Flair & Rhea Ripley"
3786,"Erik & Ivar"
3786,"John Morrison, Kofi Kingston & Xavier Woods, Lince Dorado,Mace   & T-BAR, Randy Orton & Riddle"
3783,"Dominik Mysterio & Rey Mysterio"
3783,"Jey Uso & Jimmy Uso"
3782,"Dominik Mysterio & Rey Mysterio"
3782,"Jey Uso & Jimmy Uso"
3781,"Jack Starz & Nathan Frazer"
3781,"Lewis Howley & Sam Stoker"
3774,"Joaquin Wilde & Raul Mendoza"
3774,"Nash Carter & Wes Lee"
3769,"AJ Styles & Omos"
3769,"Elias  & Jaxson Ryker"
3765,"Dolph Ziggler & Robert Roode"
3764,"Angelo Dawkins & Montez Ford"
3764,"Jey Uso & Jimmy Uso"
3758,"Dakota Kai & Raquel Gonzalez"
3758,"Ember Moon & Shotzi Blackheart"
3751,"Natalya & Tamina"
3751,"Nia Jax & Shayna Baszler"
3749,"Bayley, Nia Jax & Shayna Baszler"
3749,"Bianca Belair, Natalya & Tamina"
3743,"August Grey & Ikemen Jiro"
3743,"Samir Singh & Sunil Singh"
3742,"Joaquin Wilde & Raul Mendoza"
3742,"Timothy Thatcher & Tommaso Ciampa"
3736,"Dana Brooke & Mandy Rose"
3736,"Lana & Naomi"
3729,"Dolph Ziggler & Robert Roode"
3729,"Dominik Mysterio & Rey Mysterio"
3722,"Natalya & Tamina"
3722,"Nia Jax & Shayna Baszler"
3717,"Fandango & Tyler Breeze"
3717,"Nash Carter & Wes Lee"
3706,"Asuka, Dana Brooke & Mandy Rose"
3706,"Charlotte Flair, Nia Jax & Shayna Baszler"
3705,"AJ Styles, Elias , Jaxson Ryker & Omos"
3705,"Kofi Kingston, Randy Orton, Riddle & Xavier Woods"
3703,"Angelo Dawkins, Big E, Kevin Owens, Montez Ford & Shinsuke Nakamura"
3703,"Apollo Crews, Chad Gable, King Corbin, Otis & Sami Zayn"
3700,"Candice LeRae & Indi Hartwell"
3700,"Ember Moon & Shotzi Blackheart"
3699,"James Drake  & Zack Gibson"
3699,"Timothy Thatcher & Tommaso Ciampa"
3697,"Ariya Daivari & Tony Nese"
3697,"August Grey & Ikemen Jiro"
3695,"Elias  & Jaxson Ryker"
3695,"Randy Orton & Riddle"
3690,"AJ Styles & Omos"
3690,"Kofi Kingston & Xavier Woods"
3689,"Angelo Dawkins, Bianca Belair & Montez Ford"
3689,"Bayley, Dolph Ziggler & Robert Roode"
3686,"Eddie Dennis, Primate & T-Bone"
3686,"Joe Coffey, Mark Coffey & Wolfgang"
3681,"Drake Maverick & Killian Dain"
3681,"Fabian Aichner & Marcel Barthel"
3680,"August Grey & Jake Atlas"
3680,"Samir Singh & Sunil Singh"
3679,"Ariya Daivari & Tony Nese"
3679,"Chase Parker & Matt Martel"
3678,"Joaquin Wilde, Raul Mendoza & Santos Escobar"
3678,"Kushida, Nash Carter & Wes Lee"
3674,"Cedric Alexander & Shelton Benjamin"
3674,"Randy Orton & Riddle"
3673,"Asuka, Lana & Naomi"
3673,"Nia Jax, Rhea Ripley & Shayna Baszler"
3672,"Damian Priest, Kofi Kingston & Xavier Woods"
3672,"Elias , Jaxson Ryker & The Miz"
3671,"Chad Gable & Otis"
3671,"Dominik Mysterio & Rey Mysterio"
3670,"Cesaro & Daniel Bryan"
3670,"Jey Uso & Seth Rollins"
3667,"Noam Dar & Sha Samuels"
3667,"Trent Seven & Tyler Bate"
3663,"Ariya Daivari & Tony Nese"
3663,"Samir Singh & Sunil Singh"
3662,"Fandango & Tyler Breeze"
3662,"James Drake  & Zack Gibson"
3659,"Braun Strowman & Drew McIntyre"
3659,"Mace   & T-BAR"
3655,"Cedric Alexander & Shelton Benjamin"
3655,"Erik & Ivar"
3654,"Mace   & T-BAR"
3650,"Angelo Dawkins & Montez Ford"
3650,"Dolph Ziggler & Robert Roode"
3641,"Drake Maverick & Killian Dain"
3641,"Nash Carter & Wes Lee"
3640,"Austin Theory, Candice LeRae, Indi Hartwell & Johnny Gargano"
3640,"Bronson Reed, Dexter Lumis, Ember Moon & Shotzi Blackheart"
3636,"Cedric Alexander & Shelton Benjamin"
3636,"Erik & Ivar"
3634,"John Morrison & The Miz"
3632,"Elias  & Jaxson Ryker"
3632,"Kofi Kingston & Xavier Woods"
3625,"Natalya & Tamina"
3625,"Nia Jax & Shayna Baszler"
3623,"Billie Kay & Carmella"
3623,"Dana Brooke & Mandy Rose, Lana & Naomi, Liv Morgan & Ruby Riott,Natalya & Tamina"
3620,"AJ Styles & Omos"
3620,"Kofi Kingston & Xavier Woods"
3618,"Bad Bunny & Damian Priest"
3618,"John Morrison & The Miz"
3613,"Candice LeRae & Indi Hartwell"
3613,"Ember Moon & Shotzi Blackheart"
3611,"Drake Maverick & Killian Dain"
3611,"Fandango & Tyler Breeze"
3608,"Emilia McKenzie & Meiko Satomura"
3608,"Isla Dawn & Kay Lee Ray"
3603,"James Drake  & Zack Gibson"
3603,"Joaquin Wilde & Raul Mendoza, Nash Carter & Wes Lee"
3601,"Angelo Dawkins, Dominik Mysterio, Montez Ford & Rey Mysterio"
3601,"Chad Gable, Dolph Ziggler, Otis & Robert Roode"
3598,"Angelo Dawkins & Montez Ford"
3598,"Chad Gable & Otis, Dolph Ziggler & Robert Roode, Dominik Mysterio & Rey Mysterio"
3596,"Amir Jordan & Kenny Williams"
3596,"Lewis Howley & Sam Stoker"
3595,"Ariya Daivari & Tony Nese"
3595,"Chase Parker & Sunil Singh"
3588,"Asuka & Rhea Ripley"
3588,"Nia Jax & Shayna Baszler"
3585,"Akira Tozawa & Angel Garza"
3585,"Gran Metalik & Lince Dorado"
3574,"Danny Jones & Josh Morrell"
3574,"Primate & T-Bone"
3573,"Ariya Daivari & Tony Nese"
3573,"Samir Singh & Sunil Singh"
3572,"Dakota Kai & Raquel Gonzalez"
3572,"Io Shirai & Zoey Stark"
3564,"Cedric Alexander & Shelton Benjamin"
3562,"Bianca Belair & Sasha Banks"
3562,"Nia Jax & Shayna Baszler"
3551,"Danny Burch & Oney Lorcan"
3551,"Finn Balor & Karrion Kross"
3546,"Fandango & Tyler Breeze"
3546,"Joaquin Wilde & Raul Mendoza"
3540,"Cedric Alexander & Shelton Benjamin"
3540,"Kofi Kingston & Xavier Woods"
3538,"Angelo Dawkins, Dominik Mysterio, Montez Ford & Rey Mysterio"
3538,"Chad Gable, Dolph Ziggler, Otis & Robert Roode"
3536,"Amir Jordan & Kenny Williams"
3536,"Flash Morgan Webster & Mark Andrews"
3535,"Jack Starz & Piper Niven"
3535,"Jinny & Joseph Conners"
3534,"Curt Stallion & Mansoor"
3534,"Samir Singh & Sunil Singh"
3531,"Dakota Kai & Raquel Gonzalez"
3531,"Ember Moon & Shotzi Blackheart"
3527,"Lana & Naomi"
3527,"Nia Jax & Shayna Baszler"
3525,"Gran Metalik & Lince Dorado"
3525,"Mace   & T-BAR"
3524,"Akira Tozawa & Drew Gulak"
3524,"Mansoor & Ricochet"
3521,"Amir Jordan & Kenny Williams"
3521,"Ashton Smith & Oliver Carter"
3517,"Ariya Daivari & Tony Nese"
3517,"August Grey & Jake Atlas"
3516,"Dakota Kai & Raquel Gonzalez"
3516,"Nia Jax & Shayna Baszler"
3514,"Danny Burch & Oney Lorcan"
3514,"Timothy Thatcher & Tommaso Ciampa"
3509,"Angelo Dawkins & Montez Ford"
3509,"King Corbin & Sami Zayn"
3506,"Lewis Howley & Sam Stoker"
3506,"Mark Coffey & Wolfgang"
3504,"Chase Parker & Matt Martel"
3504,"Curt Stallion & Mansoor"
3497,"Cedric Alexander & Shelton Benjamin"
3497,"Gran Metalik & Lince Dorado"
3496,"Asuka & Charlotte Flair"
3496,"Nia Jax & Shayna Baszler"
3493,"Akira Tozawa & Humberto Carrillo"
3493,"Elias  & Jaxson Ryker"
3489,"Bianca Belair & Sasha Banks"
3489,"Nia Jax & Shayna Baszler"
3487,"Cesaro, Daniel Bryan & Kevin Owens"
3487,"Jey Uso, King Corbin & Sami Zayn"
3486,"Bayley, Nia Jax & Shayna Baszler"
3486,"Bianca Belair, Reginald  & Sasha Banks"
3480,"Danny Burch, Oney Lorcan & Pete Dunne"
3480,"Finn Balor, Kyle O'Reilly & Roderick Strong"
3479,"Ashante Adonis, Curt Stallion, Jake Atlas & Mansoor"
3479,"Chase Parker, Matt Martel , Samir Singh & Sunil Singh"
3476,"Candice LeRae & Indi Hartwell"
3476,"Ember Moon & Shotzi Blackheart"
3474,"Cedric Alexander, MVP   & Shelton Benjamin"
3474,"Gran Metalik, Lince Dorado & Riddle"
3472,"Asuka & Charlotte Flair"
3472,"Lacey Evans & Peyton Royce"
3470,"James Drake  & Zack Gibson"
3470,"Nash Carter & Wes Lee"
3466,"Dakota Kai & Raquel Gonzalez"
3466,"Ember Moon & Shotzi Blackheart"
3465,"Dominik Mysterio & Rey Mysterio"
3465,"King Corbin & Sami Zayn"
3464,"Cesaro & Daniel Bryan"
3464,"Dolph Ziggler & Robert Roode"
3462,"Eddie Dennis & Primate"
3462,"Flash Morgan Webster & Mark Andrews"
3461,"James Drake  & Zack Gibson"
3461,"Timothy Thatcher & Tommaso Ciampa"
3460,"Joaquin Wilde & Raul Mendoza"
3460,"Nash Carter & Wes Lee"
3459,"Ashante Adonis & Mansoor"
3459,"Chase Parker & Samir Singh"
3456,"Candice LeRae & Indi Hartwell"
3456,"Ember Moon & Shotzi Blackheart"
3450,"Kofi Kingston & Xavier Woods"
3450,"Slapjack & T-BAR"
3443,"Adam Cole & Roderick Strong"
3443,"Timothy Thatcher & Tommaso Ciampa"
3442,"Gran Metalik & Lince Dorado"
3442,"Joaquin Wilde & Raul Mendoza"
3440,"Ariya Daivari & Tony Nese"
3440,"Matt Martel  & Sunil Singh"
3437,"Dakota Kai & Raquel Gonzalez"
3437,"Kacy Catanzaro & Kayden Carter"
3432,"Asuka & Charlotte Flair"
3432,"Dana Brooke & Mandy Rose, Lana & Naomi"
3431,"Cedric Alexander & Shelton Benjamin"
3431,"Gran Metalik & Lince Dorado"
3430,"Carlito & Jeff Hardy"
3430,"Elias  & Jaxson Ryker"
3426,"Asuka & Charlotte Flair"
3426,"Nia Jax & Shayna Baszler"
3421,"AJ Styles, Cesaro, John Morrison, Sami Zayn & The Miz"
3421,"Big E, Daniel Bryan, Otis, Sheamus & Shinsuke Nakamura"
3419,"AJ Styles, Cesaro & Sami Zayn"
3419,"Big E, Daniel Bryan & Shinsuke Nakamura"
3416,"Ashton Smith & Oliver Carter"
3416,"Flash Morgan Webster & Mark Andrews, Lewis Howley & Sam Stoker, Primate & Wild Boar"
3414,"Ember Moon & Shotzi Blackheart"
3414,"Marina Shafir & Zoey Stark"
3413,"Danny Burch & Oney Lorcan"
3413,"Finn Balor & Kyle O'Reilly"
3411,"James Drake  & Zack Gibson"
3411,"Kushida & Leon Ruff"
3410,"Drake Maverick & Killian Dain"
3410,"Nash Carter & Wes Lee"
3409,"Aliyah & Jessi Kamea"
3409,"Dakota Kai & Raquel Gonzalez"
3405,"Charlotte Flair, Dana Brooke & Mandy Rose"
3405,"Lacey Evans, Nia Jax & Shayna Baszler"
3404,"John Morrison & The Miz"
3402,"Elias  & Jaxson Ryker"
3402,"Jeff Hardy & Ricochet"
3401,"Asuka & Charlotte Flair"
3401,"Liv Morgan & Ruby Riott"
3399,"Cesaro, Dolph Ziggler, King Corbin & Shinsuke Nakamura"
3399,"Dilsher Shanky, Giant Zanjeer, Rey Mysterio & Ricochet"
3397,"Bayley & Natalya"
3397,"Charlotte Flair & Sareena Sandhu"
3396,"Drew McIntyre, Rinku & Saurav"
3396,"Jinder Mahal, Samir Singh & Sunil Singh"
3390,"Austin Theory & Johnny Gargano"
3390,"Kushida & Leon Ruff"
3389,"Fabian Aichner & Marcel Barthel"
3389,"Gran Metalik & Lince Dorado"
3388,"Kacy Catanzaro & Kayden Carter"
3388,"Mercedes Martinez & Toni Storm"
3387,"Candice LeRae & Indi Hartwell"
3387,"Cora Jade & Gigi Dolin"
3386,"Ariya Daivari & Tony Nese"
3386,"Timothy Thatcher & Tommaso Ciampa"
3380,"Bobby Lashley, Cedric Alexander & Shelton Benjamin"
3380,"Gran Metalik, Lince Dorado & Riddle"
3373,"August Grey & Curt Stallion"
3373,"Drake Maverick & Killian Dain"
3371,"Chase Parker & Matt Martel"
3371,"James Drake  & Zack Gibson"
3369,"Isaiah Scott & Jake Atlas"
3369,"Nash Carter & Wes Lee"
3368,"Adam Cole & Roderick Strong"
3368,"Fandango & Tyler Breeze"
3367,"Joaquin Wilde & Raul Mendoza"
3367,"Samir Singh & Sunil Singh"
3365,"John Morrison & The Miz"
3365,"Keith Lee & Sheamus"
3361,"Angelo Dawkins & Montez Ford"
3361,"Dolph Ziggler & Robert Roode"
3355,"Candice LeRae & Johnny Gargano"
3355,"Kushida & Shotzi Blackheart"
3353,"August Grey & Curt Stallion"
3353,"Samir Singh & Sunil Singh"
3350,"Asuka & Charlotte Flair"
3350,"Lacey Evans & Peyton Royce"
3346,"John Morrison & The Miz"
3346,"Kofi Kingston & Xavier Woods"
3342,"Apollo Crews & Big E"
3342,"King Corbin & Sami Zayn"
3341,"Bayley & Carmella"
3341,"Bianca Belair & Sasha Banks"
3340,"Cesaro & Shinsuke Nakamura"
3340,"Daniel Bryan & Otis"
3336,"Ariya Daivari, Samir Singh & Sunil Singh"
3336,"Chase Parker, Curt Stallion & Matt Martel"
3333,"Fandango & Tyler Breeze"
3333,"James Drake  & Zack Gibson"
3331,"Bobby Lashley, Cedric Alexander, MVP   & Shelton Benjamin"
3331,"Jeff Hardy, Kofi Kingston, Riddle & Xavier Woods"
3324,"Danny Burch & Oney Lorcan"
3324,"Drake Maverick & Killian Dain"
3317,"Asuka & Charlotte Flair"
3317,"Bayley & Carmella, Bianca Belair & Sasha Banks"
3315,"Bobby Lashley & MVP"
3315,"Jeff Hardy & Riddle"
3314,"AJ Styles, John Morrison & The Miz"
3314,"Drew McIntyre, Keith Lee & Sheamus"
3313,"Asuka & Charlotte Flair"
3313,"Lacey Evans & Peyton Royce"
3311,"Dana Brooke & Mandy Rose"
3311,"Nia Jax & Shayna Baszler"
3310,"Big E, Chad Gable, Daniel Bryan & Otis"
3310,"Cesaro, King Corbin, Sami Zayn & Shinsuke Nakamura"
3306,"Cedric Alexander & Shelton Benjamin"
3306,"Kofi Kingston & Xavier Woods"
3304,"Asuka & Charlotte Flair"
3304,"Nia Jax & Shayna Baszler"
3302,"Angelo Dawkins & Montez Ford"
3302,"Dolph Ziggler & Robert Roode"
3301,"Mark Coffey & Wolfgang"
3301,"Primate & Wild Boar"
3299,"Chase Parker & Matt Martel"
3299,"Samir Singh & Sunil Singh"
3295,"Austin Theory & Johnny Gargano"
3295,"Kushida & Leon Ruff"
3292,"Bobby Lashley, Cedric Alexander & Shelton Benjamin"
3292,"Jeff Hardy, Kofi Kingston & Xavier Woods"
3291,"John Morrison & The Miz"
3284,"Chase Parker & Matt Martel"
3284,"Fabian Aichner & Marcel Barthel, James Drake  & Zack Gibson"
3280,"Ashante Adonis, August Grey & Curt Stallion"
3280,"Joaquin Wilde, Raul Mendoza & Santos Escobar"
3279,"Ariya Daivari & Tony Nese"
3279,"Samir Singh & Sunil Singh"
3277,"AJ Styles, John Morrison & The Miz"
3277,"Drew McIntyre & Sheamus"
3273,"Adam Cole, Bobby Fish, Kyle O'Reilly & Roderick Strong"
3273,"Danny Burch, Oney Lorcan, Pat McAfee & Pete Dunne"
3272,"Ashante Adonis, August Grey & Curt Stallion"
3272,"Joaquin Wilde, Raul Mendoza & Santos Escobar"
3271,"Candice LeRae, Dakota Kai, Raquel Gonzalez & Toni Storm"
3271,"Ember Moon, Io Shirai, Rhea Ripley & Shotzi Blackheart"
3266,"Big E, Daniel Bryan & Rey Mysterio"
3266,"Dolph Ziggler, Sami Zayn & Shinsuke Nakamura"
3264,"Jey Uso & Roman Reigns"
3264,"Kevin Owens & Otis"
3261,"Flash Morgan Webster & Mark Andrews"
3261,"Primate & Wild Boar"
3260,"Chase Parker & Matt Martel"
3260,"Samir Singh & Sunil Singh"
3259,"Damian Priest & Leon Ruff"
3259,"Raul Mendoza & Santos Escobar"
3257,"Fabian Aichner & Marcel Barthel"
3257,"James Drake  & Zack Gibson"
3254,"Angelo Dawkins, Daniel Bryan, Jeff Hardy, Montez Ford & Rey Mysterio"
3254,"Dolph Ziggler, Elias , King Corbin, Robert Roode & Sami Zayn"
3251,"Drew McIntyre & Sheamus"
3251,"John Morrison & The Miz"
3250,"Asuka & Lana"
3250,"Nia Jax & Shayna Baszler"
3245,"Angelo Dawkins & Montez Ford"
3245,"Dolph Ziggler & Robert Roode"
3235,"Cedric Alexander & Shelton Benjamin"
3235,"Kofi Kingston & Xavier Woods"
3231,"Asuka & Lana"
3231,"Nia Jax & Shayna Baszler"
3229,"AJ Styles, Braun Strowman, Keith Lee, Riddle & Sheamus"
3229,"Jey Uso, Kevin Owens, King Corbin, Otis & Seth Rollins"
3227,"Bayley, Bianca Belair, Liv Morgan, Natalya & Ruby Riott"
3227,"Lacey Evans, Lana, Nia Jax, Peyton Royce & Shayna Baszler"
3224,"Angelo Dawkins & Montez Ford"
3224,"Kofi Kingston & Xavier Woods"
3223,"Angelo Dawkins, Kofi Kingston, Montez Ford & Xavier Woods"
3223,"Dolph Ziggler, King Corbin, Robert Roode & Sami Zayn"
3220,"Ashton Smith & Oliver Carter"
3220,"Lewis Howley & Sam Stoker"
3217,"Chase Parker & Matt Martel"
3217,"Samir Singh & Sunil Singh"
3215,"Dakota Kai & Raquel Gonzalez"
3215,"Ember Moon & Toni Storm"
3211,"Cedric Alexander & Shelton Benjamin"
3211,"Kofi Kingston & Xavier Woods"
3210,"Asuka, Dana Brooke & Mandy Rose"
3210,"Lana, Nia Jax & Shayna Baszler"
3209,"Braun Strowman, Keith Lee, Riddle & Sheamus"
3209,"Mace  , Mustafa Ali, Slapjack & T-BAR"
3205,"Amir Jordan & Kenny Williams"
3205,"Primate & Wild Boar"
3199,"Danny Burch & Oney Lorcan"
3199,"Fandango & Tyler Breeze"
3193,"Braun Strowman & Sheamus"
3193,"Keith Lee & Riddle"
3191,"Drew McIntyre, Kofi Kingston & Xavier Woods"
3191,"John Morrison, Randy Orton & The Miz"
3187,"Joe Coffey, Mark Coffey & Wolfgang"
3187,"Lewis Howley, Sam Gradwell & Sam Stoker"
3185,"Ariya Daivari & Tony Nese"
3185,"August Grey & Curt Stallion"
3175,"Cedric Alexander & Shelton Benjamin"
3175,"Kofi Kingston & Xavier Woods"
3174,"John Morrison & The Miz"
3173,"Angelo Dawkins & Montez Ford"
3173,"Cesaro & Shinsuke Nakamura"
3167,"Chase Parker & Matt Martel"
3167,"Mansoor & The Brian Kendrick"
3158,"Bobby Lashley, Cedric Alexander, MVP   & Shelton Benjamin"
3158,"Mace  , Mustafa Ali, Slapjack & T-BAR"
3148,"Angelo Dawkins, Daniel Bryan, Kevin Owens & Montez Ford"
3148,"Cesaro, Dolph Ziggler, Robert Roode & Shinsuke Nakamura"
3142,"Ashante Adonis, Isaiah Scott & Jake Atlas"
3142,"Joaquin Wilde, Raul Mendoza & Santos Escobar"
3141,"Danny Burch & Oney Lorcan"
3141,"Fandango & Tyler Breeze"
3137,"Bobby Lashley, Cedric Alexander, MVP   & Shelton Benjamin"
3137,"Mace  , Mustafa Ali, Slapjack & T-BAR"
3135,"Dana Brooke & Mandy Rose"
3135,"Lacey Evans & Peyton Royce, Liv Morgan & Ruby Riott, Nia Jax & Shayna Baszler"
3132,"Big E, Kofi Kingston & Xavier Woods"
3132,"Cesaro, Sheamus & Shinsuke Nakamura"
3129,"Alexander Wolfe & WALTER"
3129,"Ilja Dragunov & Pete Dunne"
3123,"Bobby Fish & Roderick Strong"
3123,"Danny Burch & Oney Lorcan"
3118,"Dolph Ziggler & Robert Roode"
3118,"Kofi Kingston & Xavier Woods"
