"Index","Date","Promotion","Match","CageMatchRating","CageMatchRatingVotes","WONStarRating","Opponent.1","Opponent.2"
4416,2022-02-01,"WWE","Cora Jade vs. Raquel Gonzalez",5.3,39,NA,"Cora Jade","Raquel Gonzalez"
4415,2022-02-01,"WWE","Bodhi Hayward vs. Brooks Jensen",NA,NA,NA,"Bodhi Hayward","Brooks Jensen"
4414,2022-01-31,"WWE","Nikki ASH vs. Rhea Ripley",5.09,42,NA,"Nikki ASH","Rhea Ripley"
4413,2022-01-31,"WWE","Austin Theory vs. Kevin Owens",7.04,68,NA,"Austin Theory","Kevin Owens"
4412,2022-01-31,"WWE","Otis vs. Riddle",5.92,49,NA,"Otis","Riddle"
4411,2022-01-31,"WWE","Bianca Belair vs. Carmella",3.12,40,NA,"Bianca Belair","Carmella"
4410,2022-01-31,"WWE","Doudrop vs. Liv Morgan",7.03,36,NA,"Doudrop","Liv Morgan"
4409,2022-01-31,"WWE","AJ Styles vs. Rey Mysterio",7.32,97,3.5,"AJ Styles","Rey Mysterio"
4408,2022-01-29,"WWE","Roman Reigns vs. Seth Rollins",7.3,499,3.5,"Roman Reigns","Seth Rollins"
4407,2022-01-29,"WWE","Royal Rumble",4.43,444,2.25,"Royal Rumble","Royal Rumble"
4406,2022-01-29,"WWE","Becky Lynch vs. Doudrop",3.87,340,2.25,"Becky Lynch","Doudrop"
4405,2022-01-29,"WWE","Bobby Lashley vs. Brock Lesnar",5.38,391,3.25,"Bobby Lashley","Brock Lesnar"
4404,2022-01-29,"WWE","Beth Phoenix & Edge vs. Maryse & The Miz",4.49,327,2.75,"Beth Phoenix & Edge","Maryse & The Miz"
4403,2022-01-29,"WWE","Royal Rumble",1.81,548,2.25,"Royal Rumble","Royal Rumble"
4402,2022-01-28,"WWE","Naomi vs. Sonya Deville",5.64,44,NA,"Naomi","Sonya Deville"
4401,2022-01-28,"WWE","Big E & Kofi Kingston vs. Happy Corbin & Madcap Moss",5.07,40,NA,"Big E & Kofi Kingston","Happy Corbin & Madcap Moss"
4400,2022-01-28,"WWE","Cesaro & Ricochet vs. Ridge Holland & Sheamus",5.77,43,NA,"Cesaro & Ricochet","Ridge Holland & Sheamus"
4399,2022-01-27,"WWE","Charlie Dempsey, Rohan Raja & Teoman vs. Joe Coffey, Mark Coffey & Wolfgang",6.24,24,NA,"Charlie Dempsey, Rohan Raja & Teoman","Joe Coffey, Mark Coffey & Wolfgang"
4398,2022-01-27,"WWE","Amale vs. Jinny",5.13,22,NA,"Amale","Jinny"
4397,2022-01-27,"WWE","Ilja Dragunov vs. Jordan Devlin",8.14,128,NA,"Ilja Dragunov","Jordan Devlin"
4396,2022-01-25,"WWE","Damon Kemp vs. Josh Briggs",NA,NA,NA,"Damon Kemp","Josh Briggs"
4395,2022-01-25,"WWE","Amari Miller & Lash Legend vs. Valentina Feroz & Yulisa Leon",NA,NA,NA,"Amari Miller & Lash Legend","Valentina Feroz & Yulisa Leon"
4394,2022-01-25,"WWE","Draco Anthony vs. Joe Gacy",NA,NA,NA,"Draco Anthony","Joe Gacy"
4393,2022-01-25,"WWE","Boa vs. Solo Sikoa",6.09,54,NA,"Boa","Solo Sikoa"
4392,2022-01-25,"WWE","Gigi Dolin, Jacy Jayne & Mandy Rose vs. Indi Hartwell, Kay Lee Ray & Persia Pirotta",5.55,50,NA,"Gigi Dolin, Jacy Jayne & Mandy Rose","Indi Hartwell, Kay Lee Ray & Persia Pirotta"
4391,2022-01-25,"WWE","Andre Chase & Bodhi Hayward vs. James Drake  & Zack Gibson",4.81,41,NA,"Andre Chase & Bodhi Hayward","James Drake  & Zack Gibson"
4390,2022-01-25,"WWE","Cameron Grimes vs. Tony D'Angelo",5.79,47,NA,"Cameron Grimes","Tony D'Angelo"
4389,2022-01-25,"WWE","Ikemen Jiro & Kushida vs. Nash Carter & Wes Lee",7.07,69,3.5,"Ikemen Jiro & Kushida","Nash Carter & Wes Lee"
4388,2022-01-24,"WWE","Angelo Dawkins & Montez Ford vs. Dominik Mysterio & Rey Mysterio",5.49,42,NA,"Angelo Dawkins & Montez Ford","Dominik Mysterio & Rey Mysterio"
4387,2022-01-24,"WWE","Cedric Alexander vs. LA Knight",5.73,10,NA,"Cedric Alexander","LA Knight"
4386,2022-01-24,"WWE","Chad Gable vs. Randy Orton",7.08,82,3.75,"Chad Gable","Randy Orton"
4385,2022-01-24,"WWE","Roderick Strong vs. T-BAR",5.9,9,NA,"Roderick Strong","T-BAR"
4384,2022-01-24,"WWE","AJ Styles vs. Austin Theory",7.55,87,NA,"AJ Styles","Austin Theory"
4383,2022-01-24,"WWE","Damian Priest vs. Kevin Owens",5.58,58,NA,"Damian Priest","Kevin Owens"
4382,2022-01-21,"WWE","Kofi Kingston vs. Madcap Moss",4.78,40,NA,"Kofi Kingston","Madcap Moss"
4381,2022-01-21,"WWE","Jey Uso & Jimmy Uso vs. Kevin Owens & Seth Rollins",6.57,53,NA,"Jey Uso & Jimmy Uso","Kevin Owens & Seth Rollins"
4380,2022-01-20,"WWE","A-Kid vs. Noam Dar",7.95,65,NA,"A-Kid","Noam Dar"
4379,2022-01-20,"WWE","Lewis Howley & Sam Stoker vs. Sam Gradwell & Saxon Huxley",5.77,21,NA,"Lewis Howley & Sam Stoker","Sam Gradwell & Saxon Huxley"
4378,2022-01-20,"WWE","Emilia McKenzie vs. Isla Dawn",5.5,19,NA,"Emilia McKenzie","Isla Dawn"
4377,2022-01-18,"WWE","Dexter Lumis vs. Grayson Waller",4.83,40,NA,"Dexter Lumis","Grayson Waller"
4376,2022-01-18,"WWE","Brooks Jensen & Josh Briggs vs. Brutus Creed & Julius Creed",5.9,40,NA,"Brooks Jensen & Josh Briggs","Brutus Creed & Julius Creed"
4375,2022-01-18,"WWE","Roderick Strong vs. WALTER",7.35,119,4,"Roderick Strong","WALTER"
4374,2022-01-17,"WWE","Pete Dunne vs. T-BAR",6.09,10,NA,"Pete Dunne","T-BAR"
4373,2022-01-17,"WWE","Bobby Lashley vs. Seth Rollins",6.36,46,NA,"Bobby Lashley","Seth Rollins"
4372,2022-01-17,"WWE","Angelo Dawkins, Dominik Mysterio, Montez Ford & Rey Mysterio vs. Apollo Crews, Commander Azeez, Dolph Ziggler & Robert Roode",4.78,36,NA,"Angelo Dawkins, Dominik Mysterio, Montez Ford & Rey Mysterio","Apollo Crews, Commander Azeez, Dolph Ziggler & Robert Roode"
4371,2022-01-17,"WWE","Akira Tozawa vs. Tommaso Ciampa",5.5,9,NA,"Akira Tozawa","Tommaso Ciampa"
4370,2022-01-17,"WWE","Austin Theory vs. Finn Balor",4.46,38,NA,"Austin Theory","Finn Balor"
4369,2022-01-17,"WWE","Damian Priest vs. Kevin Owens",6.47,48,NA,"Damian Priest","Kevin Owens"
4368,2022-01-14,"WWE","Angel    & Humberto vs. Cesaro & Mansoor vs. Erik & Ivar vs. Jinder Mahal & Shanky",5.76,41,NA,"Angel    & Humberto","Cesaro & Mansoor, Erik & Ivar, Jinder Mahal & Shanky,"
4367,2022-01-14,"WWE","Ricochet vs. Sheamus",6.49,40,NA,"Ricochet","Sheamus"
4366,2022-01-14,"WWE","Kofi Kingston vs. Madcap Moss",3.42,32,NA,"Kofi Kingston","Madcap Moss"
4365,2022-01-11,"WWE","Pete Dunne vs. Tony D'Angelo",5.79,51,NA,"Pete Dunne","Tony D'Angelo"
4364,2022-01-11,"WWE","AJ Styles vs. Grayson Waller",7.22,87,3.5,"AJ Styles","Grayson Waller"
4363,2022-01-11,"WWE","Santos Escobar vs. Xyon Quinn",4.91,42,NA,"Santos Escobar","Xyon Quinn"
4362,2022-01-10,"WWE","Chad Gable & Otis vs. Randy Orton & Riddle",6.02,65,NA,"Chad Gable & Otis","Randy Orton & Riddle"
4361,2022-01-10,"WWE","Angelo Dawkins, Damian Priest & Montez Ford vs. Apollo Crews, Dolph Ziggler & Robert Roode",5.04,45,NA,"Angelo Dawkins, Damian Priest & Montez Ford","Apollo Crews, Dolph Ziggler & Robert Roode"
4360,2022-01-10,"WWE","AJ Styles vs. Austin Theory",4.46,55,NA,"AJ Styles","Austin Theory"
4359,2022-01-10,"WWE","Bianca Belair vs. Doudrop vs. Liv Morgan",7.18,77,NA,"Bianca Belair","Doudrop, Liv Morgan,"
4358,2022-01-10,"WWE","T-BAR vs. Tommaso Ciampa",5.47,14,NA,"T-BAR","Tommaso Ciampa"
4357,2022-01-10,"WWE","Akira Tozawa vs. Pete Dunne",5.88,15,NA,"Akira Tozawa","Pete Dunne"
4356,2022-01-10,"WWE","Big E vs. Seth Rollins",7.29,84,3.5,"Big E","Seth Rollins"
4355,2022-01-07,"WWE","Charlotte Flair vs. Naomi",5.63,56,NA,"Charlotte Flair","Naomi"
4354,2022-01-07,"WWE","Jey Uso & Jimmy Uso vs. King Woods & Kofi Kingston",6.54,55,NA,"Jey Uso & Jimmy Uso","King Woods & Kofi Kingston"
4353,2022-01-07,"WWE","Rick Boogs vs. Sami Zayn",4.34,49,NA,"Rick Boogs","Sami Zayn"
4352,2022-01-04,"WWE","Erica Yan vs. Nikkita Lyons",NA,NA,NA,"Erica Yan","Nikkita Lyons"
4351,2022-01-04,"WWE","Draco Anthony vs. Malik Blade",NA,NA,NA,"Draco Anthony","Malik Blade"
4350,2022-01-04,"WWE","Cora Jade vs. Mandy Rose vs. Raquel Gonzalez",4.66,146,NA,"Cora Jade","Mandy Rose, Raquel Gonzalez,"
4349,2022-01-04,"WWE","Ikemen Jiro vs. Ru Feng",4.82,10,NA,"Ikemen Jiro","Ru Feng"
4348,2022-01-04,"WWE","Carmelo Hayes vs. Roderick Strong",7.85,207,4,"Carmelo Hayes","Roderick Strong"
4347,2022-01-04,"WWE","Fabian Aichner, Marcel Barthel & WALTER vs. Nash Carter, Riddle & Wes Lee",7.75,186,3.75,"Fabian Aichner, Marcel Barthel & WALTER","Nash Carter, Riddle & Wes Lee"
4346,2022-01-04,"WWE","Bron Breakker vs. Tommaso Ciampa",8.05,226,4,"Bron Breakker","Tommaso Ciampa"
4345,2022-01-03,"WWE","Damian Priest vs. Dolph Ziggler",5.75,72,NA,"Damian Priest","Dolph Ziggler"
4344,2022-01-03,"WWE","Cedric Alexander & Shelton Benjamin vs. Dominik Mysterio & Rey Mysterio",5.38,12,NA,"Cedric Alexander & Shelton Benjamin","Dominik Mysterio & Rey Mysterio"
4343,2022-01-03,"WWE","Big E vs. Bobby Lashley vs. Kevin Owens vs. Seth Rollins",7.96,170,4,"Big E","Bobby Lashley, Kevin Owens, Seth Rollins,"
4342,2022-01-01,"WWE","Edge vs. The Miz",5.54,244,2.75,"Edge","The Miz"
4341,2022-01-01,"WWE","Big E vs. Bobby Lashley vs. Brock Lesnar vs. Kevin Owens vs. Seth Rollins",7.8,416,3.75,"Big E","Bobby Lashley, Brock Lesnar, Kevin Owens,Seth Rollins,"
4340,2022-01-01,"WWE","Becky Lynch vs. Liv Morgan",6.44,272,3.25,"Becky Lynch","Liv Morgan"
4339,2022-01-01,"WWE","Drew McIntyre vs. Madcap Moss",4.46,228,2.75,"Drew McIntyre","Madcap Moss"
4338,2022-01-01,"WWE","Jey Uso & Jimmy Uso vs. King Woods & Kofi Kingston",7.75,291,4,"Jey Uso & Jimmy Uso","King Woods & Kofi Kingston"
4337,2022-01-01,"WWE","Angelo Dawkins & Montez Ford vs. Randy Orton & Riddle",6.32,229,3.25,"Angelo Dawkins & Montez Ford","Randy Orton & Riddle"
4336,2022-01-01,"WWE","Cesaro & Ricochet vs. Ridge Holland & Sheamus",5.28,75,2.5,"Cesaro & Ricochet","Ridge Holland & Sheamus"
4335,2021-12-28,"WWE","Dante Chen vs. Draco Anthony",NA,NA,NA,"Dante Chen","Draco Anthony"
4334,2021-12-28,"WWE","Grayson Waller vs. Odyssey Jones",5.13,30,NA,"Grayson Waller","Odyssey Jones"
4333,2021-12-28,"WWE","Santos Escobar vs. Solo Sikoa",5.59,28,NA,"Santos Escobar","Solo Sikoa"
4332,2021-12-28,"WWE","Cora Jade & Raquel Gonzalez vs. Io Shirai & Kay Lee Ray",5.69,41,NA,"Cora Jade & Raquel Gonzalez","Io Shirai & Kay Lee Ray"
4331,2021-12-27,"WWE","Shelton Benjamin vs. Veer Mahaan",NA,NA,NA,"Shelton Benjamin","Veer Mahaan"
4330,2021-12-27,"WWE","Angelo Dawkins & Montez Ford vs. Dominik Mysterio & Rey Mysterio",6.27,40,NA,"Angelo Dawkins & Montez Ford","Dominik Mysterio & Rey Mysterio"
4329,2021-12-27,"WWE","AJ Styles vs. Apollo Crews",6.22,36,NA,"AJ Styles","Apollo Crews"
4328,2021-12-27,"WWE","Damian Priest vs. Dolph Ziggler",4.33,41,NA,"Damian Priest","Dolph Ziggler"
4327,2021-12-21,"WWE","Dexter Lumis vs. Trick Williams",4.26,26,NA,"Dexter Lumis","Trick Williams"
4326,2021-12-21,"WWE","Pete Dunne vs. Tony D'Angelo",7.05,40,NA,"Pete Dunne","Tony D'Angelo"
4325,2021-12-21,"WWE","Brutus Creed & Julius Creed vs. James Drake  & Zack Gibson",5.11,26,NA,"Brutus Creed & Julius Creed","James Drake  & Zack Gibson"
4324,2021-12-21,"WWE","Dakota Kai vs. Raquel Gonzalez",5.83,35,NA,"Dakota Kai","Raquel Gonzalez"
4323,2021-12-21,"WWE","Andre Chase vs. Damon Kemp",NA,NA,NA,"Andre Chase","Damon Kemp"
4322,2021-12-20,"WWE","Akira Tozawa & R-Truth vs. Apollo Crews & Commander Azeez",NA,NA,NA,"Akira Tozawa & R-Truth","Apollo Crews & Commander Azeez"
4321,2021-12-20,"WWE","T-BAR vs. Veer Mahaan",NA,NA,NA,"T-BAR","Veer Mahaan"
4320,2021-12-20,"WWE","Bianca Belair vs. Doudrop",5.75,27,NA,"Bianca Belair","Doudrop"
4319,2021-12-20,"WWE","Austin Theory vs. Finn Balor",6.53,35,NA,"Austin Theory","Finn Balor"
4318,2021-12-20,"WWE","Damian Priest vs. Dolph Ziggler",4.6,29,NA,"Damian Priest","Dolph Ziggler"
4317,2021-12-20,"WWE","Big E & Bobby Lashley vs. Kevin Owens & Seth Rollins",5.41,28,NA,"Big E & Bobby Lashley","Kevin Owens & Seth Rollins"
4316,2021-12-17,"WWE","Charlotte Flair & Shotzi vs. Sasha Banks & Toni Storm",6.36,52,NA,"Charlotte Flair & Shotzi","Sasha Banks & Toni Storm"
4315,2021-12-17,"WWE","Jey Uso & Jimmy Uso vs. King Woods & Kofi Kingston",5.27,29,NA,"Jey Uso & Jimmy Uso","King Woods & Kofi Kingston"
4314,2021-12-17,"WWE","Charlotte Flair vs. Toni Storm",5.04,46,NA,"Charlotte Flair","Toni Storm"
4313,2021-12-17,"WWE","Angel    vs. Cesaro vs. Drew Gulak vs. Erik vs. Humberto vs. Ivar vs. Jinder Mahal vs. Mansoor vs. Ricochet vs. Sami Zayn vs. Shanky vs. Sheamus",6.65,39,NA,"Angel","Cesaro, Drew Gulak, Erik,Humberto, Ivar, Jinder Mahal, Mansoor, Ricochet, Sami Zayn, Shanky, Sheamus,"
4312,2021-12-17,"WWE","Drew McIntyre, King Woods & Kofi Kingston vs. Jey Uso, Jimmy Uso & Madcap Moss",5.17,35,NA,"Drew McIntyre, King Woods & Kofi Kingston","Jey Uso, Jimmy Uso & Madcap Moss"
4311,2021-12-14,"WWE","Bron Breakker vs. Roderick Strong",6.89,54,NA,"Bron Breakker","Roderick Strong"
4310,2021-12-14,"WWE","Cameron Grimes vs. Duke Hudson",6.25,39,NA,"Cameron Grimes","Duke Hudson"
4309,2021-12-14,"WWE","Cora Jade vs. Dakota Kai",5.03,32,NA,"Cora Jade","Dakota Kai"
4308,2021-12-14,"WWE","Ikemen Jiro & Kushida vs. James Drake  & Zack Gibson",5.71,30,NA,"Ikemen Jiro & Kushida","James Drake  & Zack Gibson"
4307,2021-12-14,"WWE","Joaquin Wilde & Raul Mendoza vs. Malik Blade & Ru Feng",NA,NA,NA,"Joaquin Wilde & Raul Mendoza","Malik Blade & Ru Feng"
4306,2021-12-14,"WWE","Erica Yan & Fallon Henley vs. Valentina Feroz & Yulisa Leon",NA,NA,NA,"Erica Yan & Fallon Henley","Valentina Feroz & Yulisa Leon"
4305,2021-12-13,"WWE","Apollo Crews vs. T-BAR",NA,NA,NA,"Apollo Crews","T-BAR"
4304,2021-12-13,"WWE","Otis vs. Riddle",5.32,27,NA,"Otis","Riddle"
4303,2021-12-13,"WWE","Bianca Belair vs. Doudrop",5.55,28,NA,"Bianca Belair","Doudrop"
4302,2021-12-13,"WWE","Damian Priest & Finn Balor vs. Dolph Ziggler & Robert Roode",4.57,29,NA,"Damian Priest & Finn Balor","Dolph Ziggler & Robert Roode"
4301,2021-12-13,"WWE","Big E vs. Bobby Lashley",6.17,35,NA,"Big E","Bobby Lashley"
4300,2021-12-10,"WWE","Drew McIntyre vs. Sheamus",6.53,44,NA,"Drew McIntyre","Sheamus"
4299,2021-12-10,"WWE","Jey Uso & Jimmy Uso vs. King Woods & Kofi Kingston vs. Randy Orton & Riddle",6.55,39,NA,"Jey Uso & Jimmy Uso","King Woods & Kofi Kingston, Randy Orton & Riddle,"
4298,2021-12-07,"WWE","Kyle O'Reilly vs. Von Wagner",6.05,42,NA,"Kyle O'Reilly","Von Wagner"
4297,2021-12-07,"WWE","Carmelo Hayes vs. Dexter Lumis",4.73,32,NA,"Carmelo Hayes","Dexter Lumis"
4296,2021-12-07,"WWE","Brooks Jensen & Josh Briggs vs. Brutus Creed & Julius Creed",4.83,29,NA,"Brooks Jensen & Josh Briggs","Brutus Creed & Julius Creed"
4295,2021-12-07,"WWE","Santos Escobar vs. Xyon Quinn",5.43,29,NA,"Santos Escobar","Xyon Quinn"
4294,2021-12-07,"WWE","Malik Blade vs. Solo Sikoa",NA,NA,NA,"Malik Blade","Solo Sikoa"
4293,2021-12-07,"WWE","Andre Chase vs. Guru Raaj",NA,NA,NA,"Andre Chase","Guru Raaj"
4292,2021-12-06,"WWE","AJ Styles & Omos vs. Angelo Dawkins & Montez Ford",4.59,36,NA,"AJ Styles & Omos","Angelo Dawkins & Montez Ford"
4291,2021-12-06,"WWE","Becky Lynch vs. Liv Morgan",6.91,77,NA,"Becky Lynch","Liv Morgan"
4290,2021-12-06,"WWE","Damian Priest vs. Robert Roode",5.51,38,NA,"Damian Priest","Robert Roode"
4289,2021-12-06,"WWE","Bianca Belair vs. Doudrop",4.94,33,NA,"Bianca Belair","Doudrop"
4288,2021-12-06,"WWE","Big E vs. Kevin Owens",7.39,56,NA,"Big E","Kevin Owens"
4287,2021-12-06,"WWE","Apollo Crews & Commander Azeez vs. Cedric Alexander & Shelton Benjamin",NA,NA,NA,"Apollo Crews & Commander Azeez","Cedric Alexander & Shelton Benjamin"
4286,2021-12-06,"WWE","Dana Brooke vs. Tamina",NA,NA,NA,"Dana Brooke","Tamina"
4285,2021-12-05,"WWE","Cora Jade, Io Shirai, Kay Lee Ray & Raquel Gonzalez vs. Dakota Kai, Gigi Dolin, Jacy Jayne & Mandy Rose",6.34,180,2,"Cora Jade, Io Shirai, Kay Lee Ray & Raquel Gonzalez","Dakota Kai, Gigi Dolin, Jacy Jayne & Mandy Rose"
4284,2021-12-05,"WWE","Fabian Aichner & Marcel Barthel vs. Kyle O'Reilly & Von Wagner",8.21,181,4.5,"Fabian Aichner & Marcel Barthel","Kyle O'Reilly & Von Wagner"
4283,2021-12-05,"WWE","Cameron Grimes vs. Duke Hudson",5.41,118,3.5,"Cameron Grimes","Duke Hudson"
4282,2021-12-05,"WWE","Joe Gacy vs. Roderick Strong",4.76,121,2.5,"Joe Gacy","Roderick Strong"
4281,2021-12-05,"WWE","Bron Breakker, Carmelo Hayes, Grayson Waller & Tony D'Angelo vs. Johnny Gargano, LA Knight, Pete Dunne & Tommaso Ciampa",8.69,254,4.75,"Bron Breakker, Carmelo Hayes, Grayson Waller & Tony D'Angelo","Johnny Gargano, LA Knight, Pete Dunne & Tommaso Ciampa"
4280,2021-12-03,"WWE","Sasha Banks vs. Shayna Baszler",5.66,52,NA,"Sasha Banks","Shayna Baszler"
4279,2021-11-30,"WWE","Bron Breakker vs. Johnny Gargano",7.77,94,NA,"Bron Breakker","Johnny Gargano"
4278,2021-11-30,"WWE","Dakota Kai vs. Kay Lee Ray",7.74,89,3.5,"Dakota Kai","Kay Lee Ray"
4277,2021-11-30,"WWE","Joaquin Wilde & Raul Mendoza vs. Kyle O'Reilly & Von Wagner",5.56,33,NA,"Joaquin Wilde & Raul Mendoza","Kyle O'Reilly & Von Wagner"
4276,2021-11-30,"WWE","Brutus Creed & Julius Creed vs. Ikemen Jiro & Kushida",NA,NA,NA,"Brutus Creed & Julius Creed","Ikemen Jiro & Kushida"
4275,2021-11-29,"WWE","Akira Tozawa vs. T-BAR",NA,NA,NA,"Akira Tozawa","T-BAR"
4274,2021-11-29,"WWE","Finn Balor vs. Seth Rollins",7.38,55,NA,"Finn Balor","Seth Rollins"
4273,2021-11-29,"WWE","Dolph Ziggler & Robert Roode vs. Randy Orton & Riddle",6.48,43,NA,"Dolph Ziggler & Robert Roode","Randy Orton & Riddle"
4272,2021-11-29,"WWE","Apollo Crews vs. Damian Priest",4.36,35,NA,"Apollo Crews","Damian Priest"
4271,2021-11-29,"WWE","Becky Lynch, Carmella, Doudrop, Queen Zelina & Tamina vs. Bianca Belair, Dana Brooke, Liv Morgan, Nikki ASH & Rhea Ripley",4.12,42,NA,"Becky Lynch, Carmella, Doudrop, Queen Zelina & Tamina","Bianca Belair, Dana Brooke, Liv Morgan, Nikki ASH & Rhea Ripley"
4270,2021-11-29,"WWE","Big E vs. Kevin Owens",6.73,40,NA,"Big E","Kevin Owens"
4269,2021-11-26,"WWE","Naomi & Sasha Banks vs. Natalya & Shayna Baszler",5.16,36,NA,"Naomi & Sasha Banks","Natalya & Shayna Baszler"
4268,2021-11-26,"WWE","Angel    vs. Cesaro vs. Drew Gulak vs. Erik vs. Happy Corbin vs. Humberto vs. Ivar vs. Jeff Hardy vs. Jinder Mahal vs. Mace   vs. Madcap Moss vs. Mansoor vs. Rick Boogs vs. Ricochet vs. Ridge Holland vs. Sami Zayn vs. Shanky vs. Sheamus",3.22,35,NA,"Angel","Cesaro, Drew Gulak, Erik,Happy Corbin, Humberto, Ivar, Jeff Hardy, Jinder Mahal, Mace, Madcap Moss, Mansoor, Rick Boogs, Ricochet, Ridge Holland, Sami Zayn, Shanky, Sheamus,"
4267,2021-11-26,"WWE","Drew McIntyre & Jeff Hardy vs. Happy Corbin & Madcap Moss",5.46,34,NA,"Drew McIntyre & Jeff Hardy","Happy Corbin & Madcap Moss"
4266,2021-11-23,"WWE","Andre Chase vs. Solo Sikoa",NA,NA,NA,"Andre Chase","Solo Sikoa"
4265,2021-11-23,"WWE","Grayson Waller vs. Tommaso Ciampa",7.2,55,3.75,"Grayson Waller","Tommaso Ciampa"
4264,2021-11-23,"WWE","Carmelo Hayes vs. Johnny Gargano vs. Pete Dunne",7.33,53,3.5,"Carmelo Hayes","Johnny Gargano, Pete Dunne,"
4263,2021-11-22,"WWE","Damian Priest vs. Sami Zayn",5.6,34,NA,"Damian Priest","Sami Zayn"
4262,2021-11-22,"WWE","Drew Gulak vs. Mansoor",5.22,8,NA,"Drew Gulak","Mansoor"
4261,2021-11-22,"WWE","Austin Theory vs. Big E",5.85,38,NA,"Austin Theory","Big E"
4260,2021-11-22,"WWE","AJ Styles & Omos vs. Angelo Dawkins & Montez Ford",3.55,30,NA,"AJ Styles & Omos","Angelo Dawkins & Montez Ford"
4259,2021-11-22,"WWE","Dolph Ziggler vs. Riddle",6.22,36,NA,"Dolph Ziggler","Riddle"
4258,2021-11-22,"WWE","Bobby Lashley vs. Dominik Mysterio & Rey Mysterio",5.41,33,NA,"Bobby Lashley","Dominik Mysterio & Rey Mysterio"
4257,2021-11-22,"WWE","Angel    & Humberto vs. Erik & Ivar",NA,NA,NA,"Angel    & Humberto","Erik & Ivar"
4256,2021-11-21,"WWE","Becky Lynch vs. Charlotte Flair",7.85,272,4.25,"Becky Lynch","Charlotte Flair"
4255,2021-11-21,"WWE","Damian Priest vs. Shinsuke Nakamura",5.09,63,2.25,"Damian Priest","Shinsuke Nakamura"
4254,2021-11-21,"WWE","Bianca Belair, Carmella, Liv Morgan, Queen Zelina & Rhea Ripley vs. Natalya, Sasha Banks, Shayna Baszler, Shotzi & Toni Storm",3.57,172,2.5,"Bianca Belair, Carmella, Liv Morgan, Queen Zelina & Rhea Ripley","Natalya, Sasha Banks, Shayna Baszler, Shotzi & Toni Storm"
4253,2021-11-21,"WWE","Big E vs. Roman Reigns",6.72,226,3.5,"Big E","Roman Reigns"
4252,2021-11-21,"WWE","Austin Theory, Bobby Lashley, Finn Balor, Kevin Owens & Seth Rollins vs. Drew McIntyre, Happy Corbin, Jeff Hardy, King Woods & Sheamus",6.48,197,4,"Austin Theory, Bobby Lashley, Finn Balor, Kevin Owens & Seth Rollins","Drew McIntyre, Happy Corbin, Jeff Hardy, King Woods & Sheamus"
4251,2021-11-21,"WWE","AJ Styles vs. Angel    vs. Angelo Dawkins vs. Apollo Crews vs. Cedric Alexander vs. Cesaro vs. Chad Gable vs. Commander Azeez vs. Dolph Ziggler vs. Drew Gulak vs. Erik vs. Humberto vs. Ivar vs. Jinder Mahal vs. Mansoor vs. Montez Ford vs. Omos vs. Otis vs. R-Truth vs. Ricochet vs. Robert Roode vs. Sami Zayn vs. Shanky vs. Shelton Benjamin vs. T-BAR",2.02,181,1.25,"AJ Styles","Angel, Angelo Dawkins, Apollo Crews,Cedric Alexander, Cesaro, Chad Gable, Commander Azeez, Dolph Ziggler, Drew Gulak, Erik, Humberto, Ivar, Jinder Mahal, Mansoor, Montez Ford, Omos, Otis, R-Truth, Ricochet,  Robert Roode"
4250,2021-11-21,"WWE","Jey Uso & Jimmy Uso vs. Randy Orton & Riddle",6.44,169,3.5,"Jey Uso & Jimmy Uso","Randy Orton & Riddle"
4249,2021-11-19,"WWE","Cesaro vs. Jinder Mahal vs. Ricochet vs. Sheamus",7.02,47,NA,"Cesaro","Jinder Mahal, Ricochet, Sheamus,"
4248,2021-11-19,"WWE","Sasha Banks vs. Shotzi",6.3,43,NA,"Sasha Banks","Shotzi"
4247,2021-11-18,"WWE","Dave Mastiff & Jack Starz vs. Rohan Raja & Teoman",5.42,23,NA,"Dave Mastiff & Jack Starz","Rohan Raja & Teoman"
4246,2021-11-18,"WWE","Ashton Smith & Oliver Carter vs. Primate & T-Bone",6.04,27,NA,"Ashton Smith & Oliver Carter","Primate & T-Bone"
4245,2021-11-18,"WWE","Nathan Frazer vs. WALTER",8.18,95,NA,"Nathan Frazer","WALTER"
4244,2021-11-18,"WWE","A-Kid vs. Nathan Frazer",7.73,29,NA,"A-Kid","Nathan Frazer"
4243,2021-11-18,"WWE","Blair Davenport vs. Meiko Satomura",7.44,71,NA,"Blair Davenport","Meiko Satomura"
4242,2021-11-18,"WWE","Charlie Dempsey vs. Joe Coffey",7.2,19,NA,"Charlie Dempsey","Joe Coffey"
4241,2021-11-17,"WWE","Jordan Devlin vs. Mark Andrews",6.44,15,NA,"Jordan Devlin","Mark Andrews"
4240,2021-11-17,"WWE","Noam Dar vs. Sam Gradwell",6.79,18,NA,"Noam Dar","Sam Gradwell"
4239,2021-11-17,"WWE","Ilja Dragunov vs. Rampage Brown",6.41,31,NA,"Ilja Dragunov","Rampage Brown"
4238,2021-11-17,"WWE","Meiko Satomura vs. Xia Brookside",6.11,27,NA,"Meiko Satomura","Xia Brookside"
4237,2021-11-17,"WWE","Kenny Williams vs. Saxon Huxley",5.05,19,NA,"Kenny Williams","Saxon Huxley"
